baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
SRBD1	423.270389988098	-0.610142493046252	0.110204040569623	-5.53648024058418	3.08610637978975e-08	2.28157016596987e-07
CFH	41.8382110015038	-0.176541152476409	0.40665388297157	-0.434131235109223	0.664193144597973	0.753612445075175
ANKFY1	1116.82121379467	0.0402495525516518	0.0701375914184108	0.573865622381302	0.566058737922681	0.674982862155455
TPT1-AS1	14.4055035441472	-1.01066006929055	0.593014878668661	-1.7042743877852	0.0883298375671254	0.155552665855811
AAAS	474.909764516685	-0.237221412084644	0.104846479094838	-2.26255964084466	0.0236628484119177	0.0508005389265963
SIDT2	165.916187966678	-0.745200891953907	0.179140061250189	-4.15987851490769	3.18416914865741e-05	0.000138836430852808
UFD1	1130.48491971149	0.0770024492605974	0.0724742483479074	1.06248013626789	0.288017770946775	0.404951321910121
AAGAB	1117.37859067687	0.00285700109478734	0.073240220906623	0.0390086356843441	0.968883503575027	0.98004227617422
C4orf19	15.3974713947253	0.0164994462591701	0.63231580191982	0.0260936801026876	0.979182617895351	0.986615385114776
SLC7A6OS	383.084907938578	0.188744752911716	0.114664016023591	1.64606787253015	0.0997497860247451	0.172261568680522
ABCE1	1768.68038987659	0.26759638009188	0.061648926692116	4.3406494557204	1.42062203355562e-05	6.73196185556317e-05
NCBP2-AS2	295.064246990047	-0.748183478495953	0.127594871417686	-5.8637425641251	4.52548939117006e-09	3.76243712300765e-08
ST20-AS1	20.8986731887549	-2.65415936531527	0.666605690693805	-3.98160322116784	6.8451982079402e-05	0.000278990789486914
ZNF117	164.737844979184	-1.30113005439542	0.208226290481753	-6.24863484522112	4.14055664494343e-10	3.98729119287586e-09
ZNF112	109.097900171323	1.03044913824008	0.190772544444224	5.40145407842661	6.61028622979014e-08	4.67118895645364e-07
PRKAR2A	1199.57336662853	0.138397792262407	0.066295631998259	2.08758538218689	0.0368352517408874	0.0742233181965336
PRKAR2B	115.565514185459	-0.104587960796881	0.187030362773352	-0.559203111441447	0.576023109914228	0.68246745459409
MAGT1	1537.71709903471	-0.0516435421227881	0.0592461705761108	-0.871677302019784	0.383384446235076	0.506078332483278
TMBIM6	11513.1291853509	0.069475071085466	0.0398969784599201	1.74136172129575	0.0816201935198496	0.145621960178277
TMEM200B	277.791125165462	-1.00864852969687	0.137218301345889	-7.35068514770744	1.9719342359813e-13	2.84372392722192e-12
PHACTR4	774.244667710721	0.358671960183537	0.0787924644582552	4.55210993398441	5.31105692225187e-06	2.73538165382822e-05
NLGN2	303.211386368472	-0.388164676718114	0.13755409225243	-2.82190569805645	0.00477392127194887	0.012725735823285
NUP107	1536.0152231367	-0.32709399243	0.0629120588812126	-5.19922568497723	2.00120425968906e-07	1.31400039108645e-06
KRTAP2-3	41.5728709982237	-0.702648083218805	0.491280710881677	-1.43023747453426	0.152648873292931	0.244493553946898
VMP1	1755.01626166675	-0.00648345401974352	0.0601798424125736	-0.107734646018098	0.914206185901352	0.942661231196604
NR1D1	138.765547709886	0.148737605771443	0.176449915770099	0.842945178649091	0.399259104656209	0.522352947098843
NR1D2	836.104177623954	-0.180970273668849	0.0838151908834613	-2.15915840268711	0.0308378799858326	0.0637214357181162
PLPBP	386.340743958821	0.152403412284791	0.109427151209175	1.39273855346435	0.1636988656239	0.258505671130563
UFSP1	14.9227217086233	-2.5738534851141	0.799439548343535	-3.21957237473078	0.00128381948725801	0.00398731598794491
OGFR	1578.67910987402	0.100858545127743	0.0791250474803968	1.27467279122619	0.202425081206115	0.306325608701726
PTCH1	68.3977219262303	-0.186858969048456	0.269912710675869	-0.692294070110872	0.488752673274251	0.607741108847831
TIMM44	1120.32476437241	-0.0446490567248142	0.0750036101777286	-0.59529210152703	0.551648234674585	0.66273814966922
RAD9B	15.4284997284079	-0.236013604991041	0.533341690447208	-0.442518575274218	0.65811399167802	0.748751294125932
RAD9A	100.866423816251	-0.548952551808938	0.228699404639627	-2.40032348433067	0.0163805889128896	0.0373131160474773
ERGIC2	1083.75584659102	0.549288633451286	0.0760367641160043	7.22398749916911	5.04849005961241e-13	6.92966067994507e-12
ERGIC3	2864.38069982184	0.0752055013494334	0.0531404866652425	1.41522041044127	0.157003881998707	0.250028949642386
ERGIC1	5988.01823291792	-0.277182293389902	0.044589770981934	-6.21627533144776	5.09094427945605e-10	4.84261564562917e-09
B3GAT3	443.961966687428	0.0881425392615532	0.10926145414234	0.80671211959824	0.419832359963518	0.541885281407056
CALM2	11184.3870958005	0.315925489772138	0.045916980786316	6.88036287146929	5.97002898960961e-12	7.28692880121524e-11
CALM3	4251.17668208779	0.348525788006525	0.0527672449004898	6.60496466441987	3.97612171306304e-11	4.37748140719032e-10
SPG21	796.483527345365	-0.108168826300048	0.078063308760889	-1.38565515627032	0.165852227454009	0.261023965088962
CALM1	3448.60583228093	0.123630516677494	0.0444779415081416	2.7795916916448	0.00544272855380233	0.0142564779045028
GSDMB	44.7074984605557	-0.372266699698385	0.316935246136375	-1.17458283430617	0.240161654168195	0.350797584386481
GSDMD	590.787339509922	0.229223717959977	0.0881606834425337	2.60006738842256	0.00932054553806455	0.0228773465917487
GSDME	617.186142181331	-0.257629897624551	0.104458391816542	-2.46633988083045	0.01365017421502	0.0317786643637336
UPK1B	22.9919760275134	0.147686690974541	0.487937124575106	0.302675659498437	0.762137049098873	0.833257475713584
DLGAP4	962.162503417107	-0.706460541205929	0.0842930481515597	-8.38100598682475	5.24772307594348e-17	1.09461880803742e-15
DLGAP5	1447.76413089895	0.128115790405195	0.065980082263826	1.94173432359353	0.0521692712386128	0.0999982371739802
SRSF10	67.0902261161755	0.236213537846358	0.24597836342294	0.960302095514834	0.336903195727169	0.457600724335938
FBXL14	129.651808503709	0.305240463131277	0.185875003610731	1.64218134338562	0.100552427910126	0.173419847083539
OIP5	427.742675053555	-0.185678692991538	0.108514835203492	-1.71109040200213	0.0870644257061139	0.153741429580214
FBXL19	494.272032739193	-0.498757504306693	0.103412594898907	-4.82298606658371	1.41424853627392e-06	8.05060290068987e-06
PTPN18	353.239884630888	-0.334837509709294	0.119606732578505	-2.79948713998621	0.00511838553000839	0.0135266654696896
LRRFIP2	996.553271491998	-0.0257238299572542	0.0724786170588381	-0.354916125626012	0.722652427421631	0.802745979210734
PTPN13	1915.56189084168	0.388781594539718	0.114854186694601	3.38500150258775	0.000711778648843953	0.0023506605589896
PTPN12	1844.13033272598	-0.398021196438604	0.0617241009651631	-6.44839196059326	1.13043102601644e-10	1.18003260186756e-09
PTPN11	3518.89913470157	0.0999232567665103	0.0491955950996191	2.03114235256571	0.0422405562149813	0.0835724825791322
PTPN14	5234.65651614536	0.272097440561502	0.050487837662934	5.38936609601057	7.07066395525568e-08	4.97544732899648e-07
LYAR	1385.17257174105	0.0417131512751491	0.0649790902356209	0.641947296028505	0.520907403824883	0.636410352900163
TFIP11	850.619935601918	-0.427221335028127	0.0836449881143741	-5.10755449500399	3.26354992386274e-07	2.05506882267605e-06
C2orf81	14.9737585817587	-0.288901877517822	0.548335387164485	-0.526870751515367	0.598283346281133	0.701374998345121
TRAPPC6B	114.923597702349	0.750370209207193	0.199192004394597	3.76706992576226	0.000165174748086062	0.000625777711645674
CDK7	238.934782255791	-0.374945799527967	0.13901905273957	-2.69708210593527	0.00699500207464627	0.0177670310246786
CDK9	743.093987872244	0.239962474048896	0.0801047738253892	2.99560765968782	0.00273898594643722	0.0078110583106282
CAMKK2	718.318340935043	0.0428961179377374	0.093502776524602	0.458768386695455	0.646400498858604	0.739457861832079
CAMKK1	560.640848994911	-0.0115736112355841	0.0935626006636567	-0.123699118595362	0.901553509560346	0.93470301783627
MYDGF	2944.94160832563	0.230605969078779	0.0533197970141464	4.3249596208627	1.52559804514933e-05	7.18568982475376e-05
RPL36AL	1049.99476851501	0.144927427382817	0.0738075583888567	1.96358517401786	0.0495782181278921	0.0957861670446424
CHMP7	634.489503953978	0.174791953435306	0.0889516091315085	1.96502295058978	0.0494115812900154	0.0955116136105692
CHMP6	601.926298213741	-1.0773708414521	0.107393579826645	-10.0319855543618	1.10276354507927e-23	3.87993402712979e-22
CHMP5	1066.83387949512	0.232643970008607	0.0699179486409227	3.32738552161185	0.0008766500025991	0.00283346670734922
HOXA11	111.030799389345	0.128629083091937	0.213455182022465	0.602604639874237	0.546771732965916	0.65854516346946
HOXA10	554.619374751304	-0.276735135454648	0.0971140447821992	-2.84958922342582	0.00437757255919458	0.0117712764880184
TDG	661.737310470727	-0.247233435389579	0.0876451832458439	-2.82084452600312	0.00478974102732832	0.012753354214776
SCAMP1-AS1	15.2686728366687	0.64324513361261	0.514705289830867	1.24973484112429	0.211396425439008	0.317067494292893
ENTPD6	1040.81375406276	0.0627500343456704	0.0754856353634263	0.831284442974611	0.405812960936963	0.529169591058793
TBX2	114.956818785502	-0.23295294729797	0.194851801067171	-1.19553910213878	0.231876468346386	0.341643419116314
LRRC27	61.8270135279181	-0.308310864426421	0.314559348546948	-0.980135754510584	0.327019112109746	0.44682538876523
KIAA1522	914.16845863791	-0.936323918856601	0.0963246999363699	-9.72049660653101	2.46575957948184e-22	7.70121327484689e-21
MPDU1	931.471064752686	-0.0377849905039961	0.0816851084145095	-0.462568897041269	0.643673407148529	0.737642043096535
LRRC20	307.05038976226	-0.646194560633385	0.124982531938346	-5.17027900308625	2.33744750716852e-07	1.5109974726749e-06
LRRC28	57.8715078318454	-0.367694000920508	0.287382458869318	-1.27945874764649	0.200735557525319	0.304320836788223
GCNT1	610.384001802158	-0.497532280095573	0.105277745532658	-4.72590173334625	2.29096423859626e-06	1.26110995622257e-05
GCNT3	292.226015761758	1.27546014209793	0.127547699830983	9.99986784385819	1.52600572623359e-23	5.28939848312597e-22
GCNT2	292.581594015417	-0.63392988118624	0.128070298055658	-4.94985871673962	7.42673745937494e-07	4.42159634367781e-06
LPCAT4	310.349275585852	0.0530408988603989	0.119144164485235	0.445182515564763	0.656187861125128	0.746996433661692
LPCAT2	630.845954493204	0.845458744162133	0.0878732837123816	9.621340052904	6.49790363037482e-22	1.96637337581369e-20
LPCAT3	246.623403065392	-0.0269292267231992	0.140263493567417	-0.191990275147795	0.84774982303198	0.896727853195378
LPCAT1	4765.87233255887	0.382490823969186	0.0419629295880841	9.11496951532666	7.86925934314146e-20	2.07496204034391e-18
TAGLN	37.8243102138491	-1.35178929127679	0.43647550048509	-3.09705651239174	0.00195452609152545	0.0057909470484717
CCDC171	31.619663152963	-1.3083971118741	0.421685583903568	-3.10277885186917	0.00191712841504665	0.00569386651822017
CCDC174	206.535561795357	0.253656063943989	0.151976272819599	1.66905043292572	0.0951073853581719	0.165689689540463
PDK1	220.200923016153	-0.00123685126733183	0.152946624746523	-0.00808681636081644	0.99354772440588	0.995980173104817
PDK3	330.213430091892	0.00372203882350224	0.118841981392688	0.0313192255790785	0.975014958133398	0.984283962142963
PDK2	97.8525473530341	-0.180289744990788	0.224970779497686	-0.801391831389562	0.422904842618636	0.544647350234652
EBP	967.373036064108	-0.287998300996046	0.0892379019353607	-3.22730918981776	0.00124960352649524	0.00388932022195334
LNPEP	376.6153766713	0.216210680303212	0.110739695180346	1.95242257034481	0.0508880555335885	0.0980088007729344
SEC61A1	7802.02677298275	0.128989592840374	0.0416877470540711	3.09418478943148	0.00197354522414734	0.00583472077025185
SEC61A2	178.410568137269	-0.051003876925672	0.166046120580152	-0.307166928968099	0.758716316351853	0.831151204286411
PECR	173.620271753959	-0.711496535226159	0.167121451973191	-4.25736209699935	2.06853176194124e-05	9.42008557942909e-05
DDIT3	134.641229115708	0.0244870561955385	0.19821118636447	0.123540233246532	0.901679316763292	0.93470301783627
DDIT4	3969.64369856951	-0.0945665458278151	0.0635020218043026	-1.48918952721294	0.136437467803617	0.223273474560668
GOLGA8A	274.06978017158	-0.4206571080548	0.131436682758003	-3.200454387831	0.0013721108489731	0.00424123493698196
GOLGA8B	180.096367626843	-0.818334255482983	0.16375540766014	-4.99729607208675	5.81397693119767e-07	3.51698935957121e-06
EPHB1	23.9934867526731	-1.90605464724053	0.523571799243454	-3.6404837884598	0.000272126242251716	0.00098108229498219
ATP5C1	2438.7131802771	0.0268608860772396	0.0546402758923416	0.491594993593441	0.623005683318865	0.721049264583435
NPC2	482.815563455562	-0.146862120415818	0.0999350511280665	-1.46957567698259	0.141676711829949	0.229978553486053
C3orf58	297.907668702859	0.240095418940574	0.118008947874025	2.0345526611836	0.0418959047216611	0.0830312288859387
RAB3GAP2	930.921564838845	-0.146037236157553	0.0753656458527874	-1.93771624332403	0.0526578510998694	0.100791823616133
RAB3GAP1	1400.34175321198	0.103712809634376	0.0636620179748941	1.62911596165985	0.103288472842069	0.177558889075528
C3orf52	498.514492839273	0.587965633165666	0.095237695650302	6.17366505091203	6.67248234604595e-10	6.23031704909375e-09
DAG1	1123.24159632797	0.508239072851621	0.076031582165989	6.68457841298178	2.31590373116818e-11	2.63408680465195e-10
ETHE1	59.7682250896824	-0.65888319101451	0.276104358911258	-2.38635562876528	0.0170162871007438	0.0385805996940583
SGSM3	711.499500387326	0.135265117972246	0.0865540424861617	1.56278221197898	0.118103829497734	0.198299674049595
KDM1A	3010.82710371904	0.0780261729573577	0.0509371594041144	1.53181241102061	0.125568732517651	0.208525499650082
KDM1B	839.382889653836	0.0372533733992452	0.0773773127042398	0.481450855519358	0.630196099875178	0.727044014088094
BTG4	12.8014930471623	2.02505977858829	0.680053781344688	2.97779357183204	0.00290331452691673	0.00822547101356157
BTG3	760.918384999729	0.544995782769047	0.0832553091095219	6.54607842548645	5.90675701683855e-11	6.33579694340598e-10
BTG2	162.547708072163	-0.0680738695778034	0.181889073399707	-0.374260357180494	0.708210622798342	0.791084927703927
BTG1	753.431389713817	-0.573662603675629	0.0856892874902784	-6.69468285333464	2.16139868629804e-11	2.47280098478427e-10
SRD5A3	212.042964862364	-0.167874311554387	0.155023417213833	-1.08289647184611	0.278854378093179	0.3946804786752
SRD5A1	617.197692532515	-1.70525011424748	0.116100369288874	-14.6877234301001	7.72663544678686e-49	1.15711318787074e-46
ARMT1	812.573375623548	-0.0585869694961541	0.0813666648673608	-0.720036511164114	0.471502515838195	0.591390624665087
GGA1	659.59649093338	0.230958036505166	0.0840212259510072	2.7488058391321	0.00598128051789117	0.015491649163966
GGA3	523.864895474779	-0.276889197012753	0.0993501976210175	-2.7870019752651	0.00531981547302384	0.0139767801485361
GGA2	1009.0668916401	-0.157767546440543	0.072887572045061	-2.16453288282133	0.0304234757526058	0.0630212130282299
FHOD1	835.36267103535	0.0660273645892411	0.086363475675752	0.764528801934026	0.444552179620235	0.566159399274309
FHOD3	947.751632516007	0.135559752290206	0.0758135899824354	1.78806665561692	0.0737652544880508	0.133817663872484
GJC2	26.4697939158613	-1.10664183699698	0.49734851417342	-2.22508322727412	0.0260756515035472	0.0551094056835417
C4orf3	411.955618092072	-0.314373981643653	0.114375448343116	-2.74861420171713	0.00598477823461901	0.0154972721256007
GJC1	1079.92597073922	0.0480271045359389	0.0785017288333055	0.611796775048383	0.540672223690758	0.653923404942198
PSMB7	5030.89466226213	0.0372253964035904	0.051979703614376	0.716152532914692	0.473897169046072	0.593756605344542
PSMB6	1632.85010226904	0.129818943072805	0.0697704170581543	1.86065883717736	0.0627923702558343	0.117144703982912
PSMB5	1593.35686546682	0.166822468826852	0.0646233324048477	2.58145877996131	0.00983837395909253	0.0239371060646032
C14orf119	512.024839145735	0.35136162145482	0.0965983604862024	3.63734559972172	0.000275462216191572	0.000992802884089403
PSMB3	2224.08283549648	-0.111411732259718	0.0635509111215816	-1.75310991287871	0.0795831423168937	0.142512752629716
PSMB2	4181.36691313063	0.127530212954716	0.0486863383215631	2.61942502458094	0.00880781317894556	0.0217467904762763
PSMB1	2977.35661872696	-0.0567749321057766	0.0567827018337156	-0.999863167343431	0.31737673138747	0.436047706344041
LMBR1L	167.036381934301	0.052686122571345	0.168488924042925	0.312697839757837	0.754510236949414	0.82770793367826
ACKR3	353.661488701266	0.356545531421754	0.121738857906037	2.92877342168719	0.00340302385645165	0.00944421992568585
LTN1	931.7559120914	-0.0543845371013573	0.0815343914866131	-0.667013466462022	0.504763531703791	0.622415582585452
NACC2	1812.66887936447	-0.636210775213033	0.069329268945937	-9.17665489461818	4.44690685286904e-20	1.19963785100146e-18
VPS13D	718.112398291096	-0.336311629041826	0.0940386254633561	-3.576313747513	0.000348473389860137	0.00122790879847851
NACC1	2143.86887115596	-0.196631037674445	0.0635296391132165	-3.09510710936083	0.00196741835220098	0.00582102679130185
SH3KBP1	2744.9586141067	0.0445810680511367	0.048968986205631	0.91039393513134	0.362614795055075	0.484467965348087
VPS13C	815.513645959627	-0.629653982291394	0.0969670250767768	-6.49348561320557	8.38727792000964e-11	8.87425664706817e-10
VPS13B	610.078248595403	-0.565093491412033	0.0970483051143554	-5.82280639261205	5.78675783196549e-09	4.75686968579795e-08
BEX3	939.148212342226	-0.279278260233902	0.0937541786861273	-2.97883533457081	0.0028934622753882	0.00819954702542688
TMEM160	149.690491278192	-0.0275984468832644	0.180195202566196	-0.153158610718984	0.878273196369987	0.918583533815077
TMEM163	92.3670048325504	0.758759572179776	0.224848704555898	3.37453388347695	0.00073940812775294	0.00243022688246542
TMEM165	2270.04403662654	-0.575526998959951	0.0588564213340436	-9.77849121497735	1.39271123919666e-22	4.45705753015237e-21
TMEM164	775.712756915531	-0.725724699533282	0.0958679115739246	-7.57004807571789	3.73086131557175e-14	5.82622874695102e-13
EVI2A	149.947851091071	-0.710317851958158	0.182824718707809	-3.88523968191299	0.000102228981455142	0.000403288325693184
TMEM168	390.398608631152	-0.0325382514132164	0.109851990024808	-0.296200837198019	0.767076709519862	0.836934713609332
FOXN2	423.329285989896	0.808118981628919	0.107186169997531	7.53939600274491	4.72153163429807e-14	7.31461684618511e-13
FOXN3	407.928094043927	-0.279383530399168	0.109324454718332	-2.55554469600587	0.0106021743938231	0.0255401111763761
NICN1	40.3164850194161	0.220785062373073	0.360161728367745	0.613016445066699	0.539865466047558	0.653150544681671
COL14A1	34.2584806100033	0.670105427772712	0.406335019703232	1.64914515185554	0.0991179013732319	0.171317036288375
FAHD2A	165.007125043067	-0.191564817453613	0.161273424447696	-1.18782631490374	0.234901844648309	0.345099792143994
IFFO1	230.496546531973	-0.165154909040196	0.144502182649676	-1.14292328331531	0.253070444556947	0.365494048327114
IFFO2	1689.52058649237	0.116401097935515	0.0670750295649793	1.73538645738129	0.0826723771839167	0.147142471108537
MACROD2	335.897005288314	0.000877086605650079	0.130216114234896	0.00673562262860885	0.994625791334001	0.996246258666821
MACROD1	89.7590996948424	0.515219739137414	0.225621314964451	2.28355968592149	0.0223974213327872	0.0485028325154408
PPIL1	1058.68067461368	0.12436376257537	0.072431838576147	1.71697647084613	0.0859834711702978	0.15208332500756
KRR1	856.535284964981	0.106244402212226	0.0827952205920713	1.28321902463051	0.199415352593963	0.302790944189533
STRN	1130.35525491976	0.498071969716532	0.0681491278719861	7.30855970236522	2.70020968251925e-13	3.81854107766434e-12
MTCL1	1175.30711145225	0.368052990142556	0.0754255654167007	4.87968486691732	1.06255483921478e-06	6.17190605513068e-06
C8orf46	16.1713661339599	0.373121077089216	0.537158371210639	0.694620240671819	0.487293324200293	0.60637832321121
TP53I3	33.1289117916238	-1.20800395511301	0.410878205498133	-2.94005361917037	0.00328155454195143	0.00915277903642183
RALBP1	1380.35137957481	0.380294814282045	0.0650265109738983	5.84830415451163	4.96609882018817e-09	4.11703337960383e-08
SPHK2	167.226042435597	-0.307171306043252	0.16317593669365	-1.88245468215048	0.0597743074020658	0.112236567234131
ZNF830	266.975560356572	-0.0165593300953672	0.130225587182921	-0.127158805374455	0.898814709191548	0.933048360344581
ZNF836	33.8520336289501	0.302734422739697	0.339462969419804	0.891803966886633	0.372498015095322	0.495254902250621
ZNF839	107.629404373481	0.2900075181115	0.200382061945166	1.44727285115401	0.147820519713849	0.237967405013434
LRIF1	241.400603840909	-0.0927679907881409	0.144943143970333	-0.640030209411827	0.522152959695974	0.637598653795596
FAM91A1	2161.40671905458	0.225259971904439	0.0621630369893587	3.62369637672303	0.000290422512075851	0.00103901657626671
SUGCT	29.6120034355306	-1.02078768196026	0.505529428317192	-2.01924482489232	0.043461779468489	0.0856983534725557
SLC17A9	1679.66461533791	-0.0531810617221666	0.0561122541213979	-0.947761991651775	0.343250633977809	0.464224922484055
RAB33B	116.253562840868	0.264791954861801	0.195933536752588	1.35143763160955	0.176555285957024	0.274649393429751
SLC17A5	156.568370433693	0.981099269904401	0.181359457542241	5.4096945546713	6.31323324318216e-08	4.46667943752942e-07
SLC17A3	20.1778840771899	-0.0492233412263747	0.48612686831384	-0.101256162608557	0.919347114447453	0.946158030296097
C16orf58	673.496233270518	0.237227861355814	0.0912014695811966	2.60114077596754	0.00929143171781214	0.0228106796754442
C16orf52	137.735247276012	0.0374497192684027	0.182681107462595	0.205000504915762	0.837571730537505	0.889344185474829
AP5B1	276.209695490446	-0.641403281094736	0.135318182122807	-4.73996377303263	2.13756433743298e-06	1.1821975750621e-05
CHMP4A	324.140600422469	-0.320264630581549	0.12497379183104	-2.56265434447676	0.0103875406116631	0.0250903353773442
CHMP4B	2075.97428048788	-0.200444702227833	0.0551465766344271	-3.63476238165433	0.000278236961458499	0.00100095039938304
CHMP4C	308.072940690991	-0.115655590802953	0.127209033336234	-0.909177499189516	0.363256439364008	0.484992395497883
COBLL1	1439.43101071391	-0.243442486194217	0.0807835518110516	-3.01351550825119	0.00258239842230897	0.00742066321549597
ST5	208.022959785692	-0.258848521927604	0.162991316387581	-1.58811234650122	0.112260936935457	0.190184192072961
ST7	212.329716455548	0.253986787273963	0.143518791500547	1.76971102263633	0.0767752927292913	0.138226293830279
TMEM173	219.930585404257	0.834421509053378	0.143883695862105	5.79927770171452	6.66011616214948e-09	5.42894744522457e-08
ZNF304	169.214702676546	0.136796035390711	0.176097101963603	0.77682161639994	0.437264021515706	0.558399588425163
ZNF302	221.08021756314	0.064665634498132	0.144868989223059	0.446373201365851	0.655327687400684	0.746308152142672
ZNF300	137.410249947791	-0.132273235670344	0.192429822529117	-0.687384283433144	0.491840598972376	0.610383939358944
STS	125.303992536953	0.274065238198443	0.197232231656589	1.38955603704587	0.164663733458428	0.259569941974131
PPP3CA	1152.39840833165	0.0849720060620348	0.0671460214590951	1.26548087609031	0.205698999531276	0.309956986320568
PPP3CB	1031.31410324864	-0.0579537675425772	0.0752661015136636	-0.769984978324624	0.441308803437089	0.562642232367238
PPP3CC	162.523413444978	0.224992266608464	0.173972335674314	1.29326462012709	0.195919552748981	0.298608598076833
LIF	3005.39692685222	0.797107976882233	0.0496005233581906	16.0705557706702	4.10390371993572e-58	1.0421238989689e-55
GPATCH8	1016.03433905659	0.269056694782985	0.0794732145410887	3.3855015974455	0.000710482959942633	0.00234704509476524
RPL18	6134.28517877986	-0.203739130365726	0.0468369126481555	-4.34996926241145	1.36156616022463e-05	6.47575501530289e-05
FAM45BP	46.5237153271458	0.0170305257712933	0.318321542522391	0.0535010154711579	0.957332721580896	0.973068180443018
MTCH2	1497.33952015921	-0.095071002929698	0.064020437204873	-1.48501021049668	0.137541119369277	0.224701792356996
MTCH1	2398.44305765717	-0.453493885447704	0.0544978664098536	-8.32131449031753	8.69930897232576e-17	1.77651447737303e-15
TIAL1	2088.29710457927	0.288426316170488	0.0517090419194073	5.57787004872423	2.43481432976418e-08	1.82548563452987e-07
FUBP3	2418.71035405975	0.38382372045771	0.0516903148216522	7.42544752884602	1.12399220579552e-13	1.67040113942716e-12
FUBP1	3180.667232705	-0.0817397814456087	0.0470381643715898	-1.73773323295281	0.0822578300711927	0.146509697018324
CTBP1-AS2	105.105507405497	-0.779022486804053	0.222031279372307	-3.50861594369219	0.000450444848966341	0.00155302428594328
SAP30	286.168554639681	0.401261004000227	0.128063494291925	3.13329732425963	0.00172854248522655	0.00519853366888037
C1orf52	482.072494750123	0.418744986792504	0.097955590849286	4.27484519425525	1.91270147114541e-05	8.81699521880409e-05
