baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CCDC170	777.240384835061	-0.221869117332702	0.302879178562616	-0.732533409479101	0.463843058562064	0.845277736035693
CCDC171	47.2512766490701	0.195837060323239	0.294012861276344	0.666083311706459	0.505357850711942	0.860879607560535
CCDC174	466.05336409906	-0.151790740228876	0.140938196897506	-1.07700214399126	0.281479307865273	0.730469643553177
PDK1	172.588455359714	0.109353482972943	0.208979527726262	0.523273663036424	0.600783826017052	0.898469151687947
PDK3	624.028079631784	0.171117350355551	0.210662525337717	0.812281871591685	0.41662991030134	0.82014640638258
PDK2	169.327845105062	-0.511149573138213	0.299121057658011	-1.7088384787761	0.0874808729371592	0.545438918274028
EBP	1088.5214582967	-0.346890153354034	0.238019402583176	-1.45740284022776	0.145005213539679	0.618772905723561
PDK4	29.3574550820883	-0.169333858538578	1.08555813820268	-0.155987830204044	0.876042613886225	0.975708877789455
LNPEP	383.751757045331	0.443089896682876	0.252468953469356	1.75502726412124	0.079254644362677	0.530983537559177
SEC61A1	5441.22757514732	0.00755319274677099	0.0828790359194888	0.0911351424756966	0.927385209162508	0.987614465972009
SEC61A2	142.585501295468	0.154612109239941	0.261978389966434	0.590171232290384	0.55507585665835	0.882820879017117
PECR	135.015372232286	0.0020191195733893	0.258241428241867	0.00781872833935154	0.993761620934282	0.999035228812049
DDIT3	115.919187059275	-0.0564514464870953	0.359559106722096	-0.157001854303545	0.875243386704143	0.975471701053254
DDIT4	693.562053037694	-1.66894788193454	0.488971221363498	-3.41318222630909	0.000642089923335421	0.150041857085244
GOLGA8A	145.350187352115	-0.0217421255071097	0.238629046970076	-0.0911126528106037	0.927403078973271	0.987614465972009
GOLGA8B	45.6069102869566	-0.204453380869763	0.531656989732744	-0.38455881295295	0.700564314111607	0.930655881292993
VMO1	24.4958870950323	-0.313704787818697	0.446145414091502	-0.703144710021288	0.481965571504963	0.85136644583827
ATP5C1	2487.26256693781	-0.209497875282163	0.195396565454977	-1.07216764426924	0.283644740351371	0.731861939225679
NPC2	719.009780576465	-0.0442616685353466	0.315410394682302	-0.140330405343582	0.888398942018282	0.97954012828416
GATA3-AS1	503.419594033528	-0.241639247800428	0.307845134058311	-0.784937688034585	0.432490103718186	0.829292015577044
C3orf58	464.670775399342	-0.0416554211589126	0.135567525170362	-0.307266958709808	0.758640183102919	0.949248831853158
RAB3GAP2	616.967695244045	0.171856777635399	0.233987328090511	0.734470447771093	0.462662064878971	0.84416011394302
RAB3GAP1	1263.96058026214	0.113960058828393	0.146479407546855	0.777993717594332	0.436572716876272	0.830062363267916
C3orf52	46.1090282700339	-1.35551182993933	0.86392819279024	-1.56900983351569	0.116645647721528	0.588885407467724
DAG1	1584.9997629781	0.126854140451811	0.176865694204192	0.717234289117465	0.473229545130702	0.849033851039088
ETHE1	131.539734084893	-0.294157643254248	0.376985764162688	-0.780288465023588	0.435221100859658	0.829449464673786
SGSM3	381.421349473675	-0.508680534855491	0.313052227600334	-1.62490629360706	0.104182526984309	0.572592419515468
KDM1A	1456.96396928678	0.107370505760441	0.0893385732296063	1.20183815208792	0.229426240601094	0.698858481084888
KDM1B	661.300320976986	0.290122363506789	0.236038057908198	1.2291338357801	0.219021630892055	0.68971947965467
HIST1H3H	52.17655263857	-0.325883034160736	0.637972034212416	-0.510810845436262	0.609483514155172	0.903324100151459
BTG3	30.5003863526378	-1.57638542001161	1.00593940284827	-1.56707791299173	0.117096481160896	0.588885407467724
BTG2	381.429173092132	0.0287445569410488	0.332865142154981	0.0863549627184013	0.931184247678124	0.988591920517945
BTG1	997.807208358355	-0.407849698420923	0.314636040980817	-1.29625867764396	0.194886379869531	0.666509416462158
SRD5A3	459.712684136552	-0.594474069645091	0.262935779571037	-2.26090975756489	0.0237648457804449	0.408300604247552
SRD5A1	447.255582911922	-0.524513362337097	0.194808583492029	-2.69245509070989	0.00709280872882652	0.308454555901839
ARMT1	3898.03856346025	0.253440321226831	0.220673069622438	1.14848776817423	0.25076725969596	0.71227689026203
GGA1	592.912992351008	0.0585459607744312	0.117181898536957	0.499616079833072	0.617345433351315	0.905482270436442
GGA3	719.019173371922	-0.176765245714134	0.195646791722098	-0.903491665558291	0.366265009634308	0.791068283471412
GGA2	1875.06181183198	0.0474793845596771	0.0958174833922278	0.495519010505846	0.620233806184253	0.907123956579314
FHOD1	474.716299315837	-0.437247341970384	0.269189440746881	-1.62431089702931	0.104309472734116	0.572592419515468
C4orf3	1088.18384032564	-0.11889173963098	0.219400745885685	-0.541893051233868	0.587892183977551	0.894206647018389
PSMB7	2456.58319519422	-0.228711870338751	0.151289912480012	-1.51174567153621	0.130598575113921	0.60360772255876
PSMB6	1662.07784197169	-0.289760043990683	0.190841415258386	-1.51832894132737	0.12893149524032	0.601060265681442
PSMB5	3053.3266961184	-0.287084853763831	0.140933667015428	-2.03702110250494	0.0416479273452225	0.477260228472986
C14orf119	845.665924234504	-0.18413881287273	0.155250586766644	-1.18607482720505	0.235592750586184	0.702179863470813
PSMB3	1401.49647102722	-0.684152424987961	0.314285739314429	-2.17684845160441	0.0294918766129296	0.433127725330401
PSMB2	1130.17856213465	-0.129671872347794	0.139237381293699	-0.93130071208587	0.351698033732613	0.783117103668427
PSMB1	3200.1213895566	-0.322561344027379	0.206132146507212	-1.5648279489298	0.117623256515346	0.589771535227055
LMBR1L	130.442610325014	-0.0836678387131197	0.250727957899647	-0.333699677586843	0.738606192897982	0.943663111604311
ACKR3	541.685844666329	-0.904790721669536	0.564723450882523	-1.60218372418495	0.109114988088181	0.579072267050471
LTN1	660.038655355914	0.620186228824686	0.188683834555932	3.28690706484896	0.00101294256899555	0.176916750274556
NACC2	528.683138116013	0.0862559835128873	0.244024781010078	0.353472229975385	0.723734444092044	0.937760277476345
VPS13D	856.573199373608	0.440083738274588	0.239060871453554	1.84088569408604	0.0656383112732716	0.509488138370814
NACC1	2993.39400414258	-0.0110287552599578	0.173998210593786	-0.0633843027599027	0.949460486698243	0.9920710805749
SH3KBP1	369.400891456885	0.18064029436699	0.229417479459301	0.787386797173127	0.431055473171139	0.828297148806381
VPS13C	396.652294196675	0.449115119335677	0.270862384378938	1.65809335380937	0.0972986251720252	0.564120924444119
VPS13B	930.156691242032	0.584203990585083	0.252324580260443	2.31528767424118	0.0205971938533363	0.397493245497486
BEX5	30.1503140987561	0.330369077544078	0.803513994497807	0.411155349883554	0.680958626132346	0.923599417696667
BEX4	25.1185003810352	-0.988236025603951	0.863863876507845	-1.14397192946518	0.252635278509173	0.71227689026203
BEX3	2030.26611401642	0.23489470101063	0.260552426858773	0.901525669296297	0.367308891983214	0.791862477436493
BEX2	50.2632992135379	-0.480049898060968	0.419289771207962	-1.1449120179535	0.252245605109904	0.71227689026203
TMEM160	213.891254193507	-0.733254767527682	0.259715787496573	-2.82329686075536	0.00475325371097367	0.263700180364971
TMEM165	937.821652016917	-0.0878059134479175	0.195926382676274	-0.448157681719657	0.654039401458107	0.916741451481607
TMEM164	798.803361436338	0.00587458787626615	0.348311637880205	0.0168658960464784	0.986543599907884	0.998431713523576
TMEM168	480.291606714604	0.215991656080102	0.292387385150194	0.738717424382556	0.460078602944632	0.842865994444449
FOXN2	327.230109151584	0.303058592281522	0.252867375666134	1.1984883043262	0.230726973490422	0.699437750147738
FOXN3	409.240027321091	0.566779890280045	0.257928776650014	2.19742790099422	0.0279899004460224	0.430202940450107
NICN1	25.354110221728	-0.551356139598081	0.46316929812933	-1.19039871991715	0.233889715948837	0.700633612052684
FAHD2A	217.702542846644	-0.231652142891321	0.20184108629627	-1.14769568050824	0.25109421498376	0.71227689026203
IFFO2	185.76204570652	0.260656926838906	0.232528736421368	1.1209665130015	0.262302116790507	0.718487002545526
LOC100288798	30.1815150285431	-0.0980472995987089	0.452850127290396	-0.216511586703905	0.828588994463036	0.966391091096304
MACROD2	87.1227993406157	-0.372796065522398	0.523284128589872	-0.712416152439012	0.476207116222478	0.849108035985139
MACROD1	352.426009993339	-0.3488231394497	0.355532666711367	-0.981128239709365	0.326529506010718	0.765417450493227
PPIL1	1069.41368781288	-0.192433177592727	0.14434832323016	-1.33311681969382	0.182493470539857	0.656395909026503
LOC730183	27.9344966582471	-0.391724404995394	0.397947221904006	-0.984362708002236	0.324937207059992	0.763391223977615
KRR1	1079.63847129856	-0.165549956215977	0.161359936143832	-1.02596691701966	0.304907178383041	0.747523962990901
STRN	1031.45685909758	0.200650431628787	0.232514248751025	0.862959722712056	0.388159612336345	0.806096132230526
MTCL1	241.314832773204	-0.0893094032590138	0.399797064584204	-0.223386840901139	0.823234445025141	0.965063868853999
TP53I3	144.918811601625	-0.288680057833214	0.412671301975693	-0.699539940022818	0.484214661779009	0.852353909642523
MB	141.337180310502	-0.660971560517501	0.685489002717974	-0.964233646195254	0.334928799201067	0.772487833255508
RALBP1	1337.06921299611	-0.0210530439575834	0.16276202025455	-0.129348627675288	0.897081795264807	0.981319772318601
SPHK2	209.949075479965	-0.347014329036465	0.189865341263567	-1.82768654208852	0.0675966090514208	0.511676499248965
ZNF830	209.042423534564	-0.232674568991653	0.25394268511586	-0.916248360867321	0.359536645686316	0.788429450618481
ZNF837	71.4229124707359	-0.281912112399024	0.35019853663499	-0.805006540312473	0.4208159056248	0.822328970971647
ZNF836	34.3040787928051	0.224065941658561	0.611841392062601	0.366215729379152	0.714204105910189	0.934937862089958
ZNF839	373.349770571476	-0.116798290921125	0.283608089696612	-0.411829898949882	0.680464104963182	0.923381121961196
LRIF1	415.180776153873	0.0106035734831178	0.194146498514771	0.0546163519004236	0.956444111270235	0.993029612049464
FAM91A1	2592.21778349766	0.246369205233867	0.173886727758093	1.41683731938766	0.156530495852835	0.633557855503488
RAB33B	182.066305339482	-0.0689656878475149	0.299801152569617	-0.230038101109369	0.818062163105476	0.964212853617255
SLC17A5	225.17715950843	-0.21618772515491	0.418180195004357	-0.516972653744776	0.605175248559898	0.900373348420509
C16orf58	1358.48017970673	0.0262940421907668	0.151048704222413	0.174076582292622	0.861805276826433	0.973307698100585
C16orf52	217.506715521067	0.331173611382355	0.204749500690918	1.61745747982205	0.105779566883744	0.575753956608725
AP5B1	244.083291152497	-0.248127546859682	0.254794509900861	-0.973833961164337	0.33013898767117	0.768409637440303
CHMP4A	962.617215841797	0.160074353056131	0.274501269011331	0.583146131282634	0.559794931101105	0.883736412444521
CHMP4B	1373.76992571036	-0.166118144382891	0.113260164960288	-1.46669523606236	0.142458979402304	0.615336652659733
CHMP4C	301.205108762238	-0.193510824184095	0.306015198132082	-0.632356906994442	0.527153685940826	0.869469108264723
COBLL1	647.303666580256	0.306983596077639	0.278335126675124	1.10292796940414	0.27005844690194	0.723746563445789
ST5	69.4671044734239	-0.161796753377504	0.371512228883859	-0.435508553415839	0.663193331814889	0.918790333454636
ST7	215.180211573298	0.216039602134024	0.217978803856	0.991103714270965	0.321634939523396	0.76237322607185
ZNF304	97.3135670471014	0.239877035525461	0.473466506136793	0.506639925773664	0.612407488901598	0.904045651658602
ZNF302	201.181500089177	0.230751719682138	0.29594493550527	0.77971166929474	0.435560608608351	0.829449464673786
STS	129.989146263448	-0.123872195331395	0.343667132842212	-0.360442368482959	0.718516347380272	0.935790342545108
PPP3CA	2420.68984032343	0.419477853156388	0.347727254752365	1.20634160084783	0.227685803469871	0.697127815310717
PPP3CB	724.589267943017	0.00579412056583286	0.154109278615144	0.0375974802938535	0.970008616937364	0.995897130261862
PPP3CC	175.022566331652	0.0922807722590161	0.275818677761119	0.334570425063594	0.737949157750171	0.943594551431654
LIF	93.3414345336091	-0.28832155929114	0.758459470711623	-0.380141023251542	0.703840735303102	0.932059845218366
GPATCH8	628.640179941337	0.362466712289259	0.208652067067937	1.73718246544493	0.0823549689367427	0.539192741381031
RPL18	6449.50614875612	-0.347641744631153	0.181841292938828	-1.91178658605392	0.0559035730000389	0.499099628955549
ADRA2C	410.754850263498	-0.181218980544471	0.215115904008271	-0.842424837809778	0.399550195003161	0.813350275769938
TEX22	34.4597790473087	0.159399174420716	0.434227394807874	0.367086868140235	0.713554222284741	0.934443849877851
FAM45BP	51.9583574408968	-0.31059295771656	0.293562407607569	-1.05801338886605	0.29004933841095	0.738219561841883
SYT8	20.5485239165973	-0.549198611365264	0.813792371201994	-0.674863307644532	0.499762614301369	0.85984911017786
MTCH2	2393.22557149611	-0.233630553806014	0.124121068567566	-1.88227958800432	0.0597980644547683	0.505966146082495
MTCH1	2962.74653699978	-0.133257482202278	0.177132984164793	-0.752301909385234	0.451869519872752	0.839260425536504
SYT1	302.677601384176	0.313734545794252	0.376729676881223	0.83278426162632	0.404966412417445	0.815738947309665
SYT7	543.045768924574	-0.223373696942109	0.284420880229479	-0.78536321511235	0.432240641714897	0.829084088953306
TIAL1	1744.0081182439	0.0445827993999531	0.111588716611371	0.399527844335923	0.689504311273334	0.927116873196735
FUBP3	2319.15799728495	0.0966390143849884	0.133850243861047	0.721993562337558	0.470298435505561	0.848515529981633
FUBP1	2770.35976353967	0.23270615736114	0.139781456137083	1.6647856145734	0.0959555349409777	0.560758041668
CTBP1-AS2	291.992180970627	0.210179450469693	0.19317063990905	1.08805070257391	0.276572724892182	0.72792009730046
SAP30	467.791860291732	-0.465990784764796	0.310872356022056	-1.49897787866263	0.13387937095829	0.605223145309388
C1orf53	51.263518776564	-0.319910093852603	0.414707525623251	-0.771411353994168	0.440463147324698	0.832497297258286
C1orf52	312.062223498213	-0.110359123981218	0.212023099591909	-0.520505191149602	0.60271151068819	0.899200885458978
C1orf50	110.460478823605	-0.287389054280795	0.376880953468683	-0.762545975422119	0.44573421430786	0.83587605930332
C1orf56	223.740130876566	-0.0916536789026501	0.226424970333054	-0.404786092133895	0.68563475276084	0.924824299984164
MARC1	328.943054927316	-0.140714889369977	0.331078371639851	-0.425019878746555	0.670822183518557	0.920254459332848
MARC2	94.3024706564095	-0.280647477794081	0.45047406491533	-0.62300474023256	0.533281406840933	0.872283318719214
SMPD4	1627.12750528279	0.0186368050479018	0.194098413420622	0.0960172972022951	0.923506834853929	0.986248261962988
SMPD1	246.813166665428	-0.410906640742218	0.350456430326654	-1.17248994506741	0.241000406684572	0.705962632638365
SMPD2	262.055761378792	-0.56492005373483	0.213916107648485	-2.6408486015608	0.00826986657620777	0.32091449241931
BRIP1	5918.76580577872	0.50090297548244	0.231050557370545	2.16793666798701	0.0301635054888756	0.436776474800738
TTC28	80.9188210467309	0.233538452562109	0.291890541744581	0.800089140149211	0.423659152711845	0.823140487626815
TTC26	198.787117476876	0.196261834278878	0.179567528896694	1.0929695111625	0.27440718644506	0.726520985863772
