baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
IGF2R	2166.6660907904	-0.407558992415705	0.280845859749984	-1.45118390842053	0.146728656466295	0.650296096016092
SLC36A4	81.6217948449558	0.200924183236306	0.457259642221752	0.439409396071009	0.660364919449522	0.933377874378703
CKS1B	533.62042437164	0.103766715275502	0.229789749271664	0.45157242916361	0.651577035864881	0.931379213205493
SLC36A1	490.686454712919	-0.073992340836344	0.301246753717558	-0.245620375732638	0.805976114791032	0.967016041592209
ARTN	44.8232749645739	1.46309755506496	0.83409426617901	1.75411534929669	0.0794107440892323	0.535768580120844
CADPS2	619.574933630333	0.27822933373113	0.440111224790938	0.632179590200852	0.527269532320998	0.893935244828857
RLF	439.562054820229	0.0275180537216641	0.356994070146591	0.0770826633348965	0.938557784616236	0.9904961393352
CRTAP	1543.68950500813	-0.0574547419253711	0.118728994081536	-0.483915006354006	0.628446189965287	0.922539985196438
ADPGK	1033.75353035001	0.26833358127289	0.138360779846883	1.93937603972629	0.0524555658929328	0.456192709888391
CPEB4	444.830738429971	-0.508856894285255	0.411846695624753	-1.23554929465524	0.216626142342763	0.725460034652864
CPEB3	29.0826634350392	-0.68488387938164	0.496340542494611	-1.37986688723715	0.16762763355809	0.672661948041429
CPEB2	168.862259748345	-1.07974630480716	0.467440166429659	-2.30991340143988	0.0208929489711809	0.300069480745583
SRBD1	499.872520551678	0.0101645260086949	0.212234907524845	0.0478928095629369	0.961801669954123	0.994711589501346
ABAT	2056.76772157746	-0.28676370405268	0.462870793240361	-0.619532941461201	0.535565327812337	0.896091904627901
UPK2	102.678269832178	0.880969039107557	0.533063751051981	1.65265230916377	0.0984016456009003	0.580350331450342
ANKFY1	1308.1907262584	-0.0754907070834802	0.192139290650889	-0.392895731152897	0.694396494619354	0.941902662466586
AAAS	911.137329257421	-0.0207563891978839	0.231194830450308	-0.08977877730854	0.928463013327772	0.9904961393352
SIDT1	749.308262272034	-0.712586566671788	0.276262191309661	-2.57938505190909	0.00989763927760985	0.20381163332073
SIDT2	426.321110716763	-0.144799788521922	0.288869525034887	-0.501263636253891	0.616185593693025	0.919223083184763
UFD1	1179.92561240946	0.13427822011117	0.20989854771214	0.639729152844462	0.522348699025077	0.892143587793497
AAGAB	1495.73994778785	-0.107809737787391	0.158128698530241	-0.681784766392502	0.495375058226757	0.882245018612325
C4orf19	188.999659255848	0.37492144414172	0.674727287277639	0.55566367510411	0.578440793247414	0.90878237858473
SLC7A6OS	230.448554742038	0.0508807869775397	0.179299468473727	0.283775447917713	0.776582471090507	0.96209051855768
ABCE1	1967.61298894708	0.552100426163269	0.179075535991602	3.08305890643354	0.0020488459448758	0.0787265706531036
MKRN2OS	28.0517872102532	-0.372467666834742	0.513237535677205	-0.725721797302451	0.468009336430294	0.874094238520353
MSL3P1	331.648430513461	0.155297631063685	0.2123475563261	0.73133702949327	0.464573317831618	0.871982450718419
NCBP2-AS2	531.369425158203	0.52690453696634	0.189549918030868	2.77976663055341	0.0054397975722846	0.142135866344272
ST20-AS1	55.5968822188959	-0.648457354635877	0.45039025420501	-1.43976773160973	0.149933123415567	0.65365041817966
ZNF117	300.408859415892	-0.473288878012429	0.402792718934307	-1.17501845431724	0.239987332771554	0.746179529400046
ZNF112	34.2424605053043	-0.782665858912283	0.657612145941679	-1.19016332612216	0.233982204422387	0.742353685806374
PRKAR2A	1083.77680450448	0.123296067758473	0.14806293255454	0.832727446574494	0.404998461507086	0.8485037336722
PRKAR2B	405.245860196096	-0.0960569964402248	0.489002241527685	-0.19643467510524	0.844269958102117	0.973224870048335
MAGT1	1218.5086162835	0.0400729829082173	0.166416157708973	0.240799832539677	0.809710259416299	0.967129751907418
TMBIM6	14434.0687263558	-0.0438374080928761	0.178077166310932	-0.246170853911353	0.805549976625829	0.967016041592209
ITGA2B	31.0793309304661	0.0588103076479353	0.966096995618153	0.0608741233175099	0.951459457817567	0.992746499691095
PHACTR4	313.99327587579	-0.399042537896337	0.194297676759171	-2.05376896189523	0.0399980583503866	0.404520523128841
NLGN2	428.568541606799	-0.254977765450534	0.270288397744968	-0.943354459820799	0.345499628505505	0.821233557684764
NUP107	1948.48962950605	0.221349100980438	0.192016693266109	1.15275967529385	0.249009039967995	0.754211306528511
VMP1	6132.44441924996	-0.10436170212319	0.130247268650601	-0.801258277462606	0.422982139458181	0.857782682950896
NR1D1	81.6227933758576	0.227623958125595	0.316205922446667	0.71985988233344	0.471611270710598	0.874487283293919
NR1D2	645.492617536795	-0.222210326359188	0.271885070474401	-0.817295065048857	0.413759826294668	0.852278962670545
PLPBP	426.827577495852	-0.0322904298015103	0.178626906027045	-0.180770246317884	0.856547918315544	0.976752053491821
UFSP1	106.642626081784	1.06150297903562	0.304887111422639	3.48162627827239	0.000498378728514142	0.0315113265117084
OGFR	1721.01088389663	0.346639317434115	0.354157449965175	0.978771779241693	0.327692756600797	0.805395366244183
PTCH1	38.7095756683521	-0.0264434779988102	0.619881005612026	-0.0426589583475006	0.9659733962611	0.995690771416053
TIMM44	549.508517840683	0.355930477734648	0.193605227021007	1.83843423657166	0.065998444083552	0.498400581589213
RAD9A	224.728356824052	-0.0930950503699551	0.228443449748118	-0.407519018262953	0.683626828834605	0.940581790988835
ERGIC2	765.116889281821	0.166700386823725	0.20513809074253	0.812625223430353	0.416432965409571	0.854448879971054
ERGIC3	2923.94677502045	0.133537946911097	0.176713361685198	0.755675437542666	0.449843814219524	0.867540032740082
ERGIC1	4824.67979359662	0.317911794456363	0.42826189731177	0.742330327427954	0.457887221343067	0.870849753580603
B3GAT3	701.928284090428	0.236722278040272	0.208062234588801	1.13774745574618	0.255225951310196	0.757243420931863
CALM2	7835.5337676608	0.103404307802005	0.202012958994972	0.51186967567055	0.608742222453722	0.918165084405369
CALM3	3536.77146770565	-0.071353875081214	0.194075962842629	-0.367659518654935	0.71312712888991	0.947432238063407
SPG21	1393.25563614012	0.0456180872260849	0.246219942504187	0.185273730316581	0.853014341480494	0.975560998650681
CALM1	7702.69786340306	-0.0878646787940919	0.278250623004766	-0.315775317392863	0.752173054108739	0.956821525793909
DLGAP4	551.726668177739	-0.516306015113174	0.24751387928719	-2.08596793278855	0.036981527901475	0.389590201793788
DLGAP5	935.902226497886	-0.328224933220931	0.245682011112577	-1.3359746272613	0.181557566645589	0.69144057522509
SRSF10	40.0020696080269	0.106678987670312	0.38453602228811	0.27742261189352	0.781455620975005	0.963543958832227
FBXL14	251.619131980133	0.195736661027183	0.3358993795587	0.582724092209814	0.560079052006155	0.904384273380388
OIP5	203.910378156319	0.278233752709463	0.312107456751073	0.89146781562279	0.372678250286159	0.83227936692586
FBXL19	1108.03761985024	0.147734139631843	0.222776046068365	0.663150918777446	0.507233902172906	0.88676787689222
PTPN18	590.830724740885	0.287103707014068	0.22639771197122	1.26813873035327	0.204748412525312	0.715787344711883
LRRFIP2	442.32133098408	-0.13609870557408	0.137455163789408	-0.990131631450339	0.322109784301155	0.803882628258915
PTPN13	629.008285807756	-0.665465213681823	0.219743256276107	-3.02837604647883	0.00245871920452822	0.0886798171989043
PTPN12	1407.60182883101	-0.185632991561206	0.164185841212603	-1.13062728302395	0.258211999213814	0.758037132199057
PTPN11	3304.32649269137	-0.0781870908561178	0.253946010574681	-0.3078886361679	0.758167073072373	0.957622493814301
PTPN14	174.730786790567	-0.505847125285177	0.41944484048805	-1.20599200766564	0.227820572120815	0.735355129658967
LYAR	888.951281977842	0.999697138989939	0.289582273086546	3.4522041986015	0.000556026760385703	0.0331316120398309
TFIP11	766.424876850229	-0.0405451620887924	0.125419582123253	-0.32327616949758	0.74648609987877	0.95539170157555
C2orf81	140.709865115999	0.556543123598343	0.396370471482218	1.40409834647158	0.160289565947801	0.664323128803047
TRAPPC6B	381.135425070622	-0.242779179707052	0.248978729402039	-0.975100083007587	0.32951061746303	0.808005388973995
HLA-DQB1	102.357746536999	0.382517951487215	0.521236765604914	0.733866021602083	0.4630303976022	0.871982450718419
MSMB	87.9812163302939	-0.0783668060899718	1.69020419050906	-0.0463652891940642	0.963019101955579	0.995094349309579
ATP2B1-AS1	55.3772417064081	-0.354644408825748	0.542528618810881	-0.653687928211162	0.513312882215227	0.888560081528478
CDK7	676.626922006425	0.0405684167963735	0.329060458671813	0.123285602165997	0.90188094166021	0.98605631064355
CDK9	726.304200151932	-0.330153792510955	0.176801381860806	-1.86737110895933	0.0618497814655172	0.487943244144909
CAMKK2	1154.78113982799	0.0308436958106774	0.184256003648619	0.167395879645241	0.867058567001791	0.979585154889584
CAMKK1	55.1366456515743	0.140528839349854	0.619253206294765	0.226932760172036	0.82047602758706	0.969896894262444
MYDGF	1103.75388797423	0.0965956868446317	0.210120005654737	0.459716753498259	0.645719542582339	0.927595648342473
RPL36AL	1837.33751655198	0.10660741173999	0.249372787611825	0.42750218562715	0.669013593538608	0.936174476773548
CHMP7	963.070300026554	0.0847770719643682	0.257212318298635	0.329599579542447	0.741702540340842	0.953524870908334
CHMP6	303.649660248008	0.237549530690841	0.305280701519715	0.778134777299377	0.436489562411363	0.861403872915878
CHMP5	938.160316319383	-0.0446624355555795	0.17377149174508	-0.257018197329505	0.797164725400602	0.965747292093652
HOXA10	66.7996788940043	-0.144389640000743	0.655057445870351	-0.220422866591338	0.825541838351576	0.970459830718038
GALNTL6	20.8933548581252	0.0795664233500645	0.753246066922254	0.105631382418193	0.915874824470569	0.988794581393183
TDH	32.5819008188695	0.408774035164583	0.586349705410019	0.697150576512591	0.485708565278192	0.880161815308448
TDG	1212.99946520601	0.0471311060668805	0.182350890199645	0.258463811255759	0.796048974705841	0.965747292093652
SCAMP1-AS1	65.0313749868934	-0.220603248159354	0.422067309807115	-0.522673144859689	0.601201729689056	0.916044784345944
ENTPD6	891.071187217578	0.263495231753263	0.146144057597626	1.80298286556909	0.0713909056682325	0.514978079047287
TBX2	2970.16491096958	-0.288680213450808	0.170503911768919	-1.69310023714911	0.090436389163502	0.560543523344469
LRRC27	73.2865049950034	0.0806385852934775	0.409726953462289	0.196810545686737	0.843975798259422	0.973224870048335
LRRC26	84.0756197339901	0.175717633996998	0.462332368329809	0.380067773822075	0.703895106765574	0.944771155844829
LRRC24	47.8410224497899	0.179245137286926	0.38658919076017	0.463657912769023	0.642892855305301	0.926705773867659
KIAA1522	2020.68041083181	-0.204371675486263	0.187721775681223	-1.08869455738216	0.276288602697847	0.773572129547981
MPDU1	1127.2995460203	0.321546936489925	0.190445581194628	1.68839273913799	0.0913358633523481	0.56329952731986
LRRC20	75.8044947500399	-0.661615237956835	0.455506771660926	-1.45248167342139	0.146367721305407	0.650166855726852
LRRC28	154.350588981574	-0.0656085312434492	0.319369812475829	-0.205431223241911	0.83723522782656	0.972475045215484
GCNT1	252.753175739769	-0.871139385841231	0.447364244448348	-1.94727092442412	0.0515022626014876	0.452250637541666
LPCAT4	193.531283860575	-0.141297841248137	0.262216340097263	-0.538859787287573	0.589983606126125	0.912406581721818
LPCAT2	104.027383900944	0.271369079712987	0.684836807206385	0.396253642995573	0.691917921686555	0.940963558083566
LPCAT3	311.211398723155	0.147381672966525	0.289460619295038	0.509159668508492	0.610640310491493	0.918274029556027
LPCAT1	3893.5640121925	0.780424472012564	0.311006497251541	2.50935102291886	0.0120953223392128	0.226099841119974
TAGLN	47.8623223828781	-0.457733010307102	0.882045645738753	-0.5189448103037	0.603799228182305	0.917714901352786
CCDC170	777.240384835061	0.234153187668495	0.339512518792132	0.689674679748278	0.490398792279712	0.880161815308448
CCDC171	47.2512766490701	-0.787611631304225	0.326580564137588	-2.41169168589103	0.015878702620607	0.263429909190334
CCDC174	466.05336409906	0.388060835587052	0.161535279101872	2.40232869095006	0.0162910629794156	0.267225003619586
PDK1	172.588455359714	0.940236523028897	0.25218205048603	3.72840383055329	0.000192696417273378	0.0149060820677656
PDK3	624.028079631784	-0.2207853824829	0.236595294472905	-0.933177403104203	0.350728379830104	0.823526764708988
PDK2	169.327845105062	-0.143397377634487	0.334272326475226	-0.428983694661649	0.667935090773159	0.935952901598236
EBP	1088.5214582967	0.25749180658308	0.26673990024875	0.965329170262696	0.334379965661331	0.812805302389591
PDK4	29.3574550820883	-1.36566395707878	1.20700223539385	-1.13145105869101	0.257865291501842	0.758037132199057
LNPEP	383.751757045331	-0.24317653090626	0.284243531444331	-0.855521776240969	0.392262354251997	0.843710976970431
SEC61A1	5441.22757514732	0.0819590866601209	0.093125114710771	0.880096490776633	0.378807040022688	0.835578006620763
SEC61A2	142.585501295468	-0.355387519264714	0.29532506550913	-1.20337743310761	0.228830296629016	0.736411819815464
PECR	135.015372232286	-0.31013260850071	0.29067016866341	-1.06695712851028	0.285991195650213	0.780142129642427
DDIT3	115.919187059275	-0.579731620315131	0.401477794137594	-1.4439942352489	0.14874059692993	0.65365041817966
DDIT4	693.562053037694	1.88506239562509	0.548204688351789	3.43861049655129	0.000584707859260117	0.0338610226726565
GOLGA8A	145.350187352115	0.22976435291429	0.274258580218602	0.837765413687888	0.402162466981704	0.848064532424137
GOLGA8B	45.6069102869566	0.0981960013633933	0.601081109978376	0.163365641896359	0.870230553223512	0.980613526431424
VMO1	24.4958870950323	0.91244244860312	0.536195994623708	1.70169575631287	0.0888124163538992	0.557829268957878
ATP5C1	2487.26256693781	0.186307489063498	0.218842497710883	0.851331395923071	0.394585289263966	0.843858463289507
NPC2	719.009780576465	0.0559833220036556	0.353441448673055	0.158394897411826	0.874145634300227	0.981799654665592
GATA3-AS1	503.419594033528	-0.00844515768548469	0.344896581452156	-0.0244860579653388	0.980464904513915	0.997377127793385
C3orf58	464.670775399342	0.0570614537018063	0.15463273693816	0.369012764254608	0.71211821067765	0.947432238063407
RAB3GAP2	616.967695244045	-0.0465285526913034	0.262991759764429	-0.176920192225721	0.859571077709165	0.977788735531056
RAB3GAP1	1263.96058026214	-0.157428571862741	0.164544673710823	-0.95675276696839	0.338692057667715	0.815298189069279
C3orf52	46.1090282700339	-0.725586588665568	0.954386359560231	-0.76026504507033	0.44709617151691	0.865743581706743
DAG1	1584.9997629781	-0.223509904101801	0.198192326659943	-1.12774247050088	0.259428695732204	0.758037132199057
ETHE1	131.539734084893	-0.0036281935290427	0.423447267607802	-0.00856822987556301	0.993163625317224	0.998769920157366
SGSM3	381.421349473675	0.20374631468022	0.350951205325547	0.58055453746404	0.561540720126249	0.904384273380388
KDM1A	1456.96396928678	0.0558682053591564	0.101531390804019	0.550255491594676	0.582144147345509	0.90878237858473
KDM1B	661.300320976986	-0.2945496805609	0.264765861254163	-1.11249116168397	0.265927028183118	0.763656812778082
HIST1H3H	52.17655263857	-0.288352133521715	0.713161373269534	-0.404329432761826	0.685970484654183	0.940581790988835
BTG3	30.5003863526378	-1.64632136862996	1.09070895121963	-1.50940483874185	0.131195357288052	0.634290711756956
BTG2	381.429173092132	-0.390784373761444	0.37259143119039	-1.04882812928072	0.294257228540876	0.782246550572827
BTG1	997.807208358355	0.417508312299178	0.352488966927592	1.18445781704408	0.23623188495217	0.74348829799247
SRD5A3	459.712684136552	0.780409781635477	0.296554360558708	2.63159098441576	0.00849861080203641	0.18712858765982
SRD5A1	447.255582911922	0.33887335147869	0.219494717652059	1.54387930198789	0.122617575189945	0.620066902005616
ARMT1	3898.03856346025	-0.309474123521598	0.246887082896752	-1.25350471920404	0.210022082702329	0.72205196217496
GGA1	592.912992351008	-0.0853197047542513	0.133114905629658	-0.640947791313626	0.521556603943519	0.891605488393123
GGA3	719.019173371922	0.0995807434626146	0.219883683667603	0.45287918503835	0.650635740086443	0.930753949134486
GGA2	1875.06181183198	0.0812968906793246	0.108349969910977	0.75031761195799	0.453063437839703	0.869544738470149
FHOD1	474.716299315837	0.00315067619864029	0.301397269676657	0.010453565826991	0.991659413127356	0.998599413594521
C4orf3	1088.18384032564	0.550941915411471	0.246819702449599	2.23216343729276	0.0256041629599088	0.324163201370026
PSMB7	2456.58319519422	0.0449903997997121	0.16947104573792	0.265475436254096	0.790643230212295	0.965657328434213
PSMB6	1662.07784197169	0.0909210649814396	0.213746271151097	0.425369128040449	0.670567607513332	0.936174476773548
PSMB5	3053.3266961184	0.0630830843743859	0.15783351073797	0.399681183542286	0.689391352912207	0.940581790988835
C14orf119	845.665924234504	0.121499246295075	0.174830108017555	0.694956078634205	0.487082827044709	0.880161815308448
PSMB3	1401.49647102722	0.430153753817511	0.351684994399639	1.22312228462242	0.221283512884359	0.728931816966619
PSMB2	1130.17856213465	0.031114819668669	0.1565614981107	0.198738642924	0.842467194240229	0.973224870048335
PSMB1	3200.1213895566	0.13641091680011	0.230666447944917	0.591377367690184	0.554267601245224	0.903210492568303
LMBR1L	130.442610325014	0.0165357142201414	0.284724138975815	0.0580762638518189	0.953687881176072	0.993132770070699
ACKR3	541.685844666329	1.66043538524393	0.633552304186396	2.62083394578803	0.00877149750409712	0.189433517124681
LTN1	660.038655355914	-0.454666609398787	0.21239274515562	-2.14068804028901	0.0322992036143466	0.364816557250228
NACC2	528.683138116013	-0.761065069172674	0.272528557011381	-2.79260668136474	0.00522852236213803	0.140038646774531
VPS13D	856.573199373608	-0.444390182383058	0.267889709948828	-1.65885499098844	0.0971450161280933	0.577613797839563
NACC1	2993.39400414258	-0.0245045208337698	0.194823751366413	-0.125777892386864	0.899907742095684	0.98605631064355
SH3KBP1	369.400891456885	0.199629851820091	0.259999436661144	0.76780878598698	0.442600793965708	0.864952689692963
VPS13C	396.652294196675	-0.645422289848743	0.303503685984119	-2.12657150359128	0.0334557023005371	0.372508299455423
VPS13B	930.156691242032	-0.626750566302592	0.282574734564777	-2.21799931005125	0.0265548794600922	0.329706729347163
BEX5	30.1503140987561	0.972266179584467	0.925210320425244	1.05085963496126	0.293323061666929	0.781591865791517
BEX4	25.1185003810352	-0.727360603177408	0.950593271115136	-0.765164897837058	0.444173359062178	0.86533652726385
BEX3	2030.26611401642	0.0195662416633559	0.291783667560069	0.0670573573461848	0.946536041351971	0.991650387899816
BEX2	50.2632992135379	0.204924695236057	0.474114846492059	0.432225855723101	0.66557726913969	0.934941181372001
TMEM160	213.891254193507	0.310320870592471	0.291803250022453	1.06345926773808	0.287573727556874	0.780367858952163
TMEM165	937.821652016917	0.358075178008594	0.220645572447775	1.62285231485145	0.104620979266462	0.592549843070835
TMEM164	798.803361436338	-0.454121303996765	0.389527620700509	-1.16582568183507	0.243684931499772	0.74888850616161
TMEM168	480.291606714604	0.106703433495007	0.328828032207884	0.324496159219021	0.745562429587109	0.954842025971395
FOXN2	327.230109151584	0.0943195939156944	0.286111026260514	0.329660814364466	0.741656265582844	0.953524870908334
FOXN3	409.240027321091	-0.306054818091458	0.2902839232173	-1.05432920534959	0.291732221992875	0.781294198030119
NICN1	25.354110221728	-0.300256717013641	0.511861931069937	-0.586597085636001	0.557474340463043	0.903723155852423
FAHD2A	217.702542846644	0.237709143392156	0.229920165702512	1.03387687924565	0.301193725077277	0.787919993608228
IFFO2	185.76204570652	0.0820026897020607	0.265841859054965	0.308464174880397	0.75772915634161	0.957622493814301
LOC100288798	30.1815150285431	-0.0462775565746938	0.514950650681817	-0.0898679446533766	0.928392154510219	0.9904961393352
MACROD2	87.1227993406157	-0.0622389464698615	0.58638427305833	-0.106140204179163	0.915471112969585	0.988712165545731
MACROD1	352.426009993339	0.182749099566002	0.398612216271412	0.458463368923871	0.646619573921712	0.92809484255023
PPIL1	1069.41368781288	0.285553197245223	0.162796565413155	1.75404927321734	0.0794220645646054	0.535768580120844
LOC730183	27.9344966582471	-0.00898390111215356	0.450204493128243	-0.019955156488397	0.984079145372513	0.997624124518202
KRR1	1079.63847129856	0.162307195342073	0.181460130262332	0.894451002032399	0.371080634612947	0.831438066602004
STRN	1031.45685909758	-0.250179957486469	0.260527745822083	-0.960281434505326	0.336913591266834	0.814271327053533
MTCL1	241.314832773204	0.117559077247511	0.44902829834698	0.261807724992577	0.793469683067296	0.965747292093652
TP53I3	144.918811601625	0.330124680005683	0.464571422253222	0.71060048938125	0.477331839754628	0.87632252910313
MB	141.337180310502	-0.590629895378546	0.764328365219754	-0.77274365607082	0.439674104662779	0.863053108952414
RALBP1	1337.06921299611	-0.0053793299260724	0.182722450687385	-0.0294398958958566	0.976513754259487	0.996563805496621
SPHK2	209.949075479965	-0.0086768234784389	0.214071857989962	-0.0405322939685317	0.967668761324273	0.995995329518086
ZNF830	209.042423534564	0.302371895738577	0.288076926472668	1.04962205561182	0.293891912560902	0.781628841413952
ZNF837	71.4229124707359	0.28560227990901	0.399234745789859	0.715374307774653	0.474377783723914	0.875434582957986
ZNF836	34.3040787928051	0.0418037478321339	0.694257827483068	0.0602135779782094	0.951985531674778	0.992942950539522
ZNF839	373.349770571476	0.16207125831674	0.318977844082353	0.508095660320839	0.611386258517033	0.918274029556027
LRIF1	415.180776153873	-0.0541800135310753	0.219015625378062	-0.247379671827297	0.804614404906346	0.967016041592209
FAM91A1	2592.21778349766	-0.233584780720006	0.194760301480292	-1.19934493294899	0.230393850217462	0.73874308449875
RAB33B	182.066305339482	0.244985088177101	0.339439982316705	0.721733151483976	0.470458555881642	0.874428899846481
SLC17A5	225.17715950843	-0.379381942833117	0.467505329389148	-0.8115029262422	0.417076913117056	0.854536397113615
C16orf58	1358.48017970673	-0.0716585506602917	0.169613522500767	-0.422481354102928	0.672673707729928	0.936739249812627
C16orf52	217.506715521067	-0.0980329360054295	0.233830729257568	-0.419247445862621	0.675035300406827	0.936800032093752
AP5B1	244.083291152497	-0.710835147689427	0.283227776667509	-2.50976495332907	0.0120811546224958	0.226099841119974
CHMP4A	962.617215841797	0.209232448666593	0.307972288569568	0.679387257984833	0.496892521275266	0.882746051834013
CHMP4B	1373.76992571036	0.0470526967008871	0.127529536798638	0.368955285826694	0.71216105374112	0.947432238063407
CHMP4C	301.205108762238	-0.109963723632342	0.343073946141108	-0.320524845646872	0.748570498937226	0.956012941570638
COBLL1	647.303666580256	-0.305192755379418	0.312027947854797	-0.978094294045226	0.328027689678971	0.805549148345119
ST5	69.4671044734239	0.118052858182153	0.422336882460083	0.279522966345027	0.77984351554113	0.962305973711344
ST7	215.180211573298	0.0387498712219552	0.248828883362961	0.155728992142088	0.876246643540057	0.98216484350995
ZNF304	97.3135670471014	0.122977489113461	0.534444221893227	0.230103505802389	0.818011340747547	0.969458706457183
ZNF302	201.181500089177	-0.382962672829158	0.332484070526184	-1.15182261881926	0.249393971225988	0.75425031458179
STS	129.989146263448	0.217201289622759	0.389195524711996	0.558077562128926	0.576791421661236	0.908400587563431
PPP3CA	2420.68984032343	0.00493613092694981	0.389150042437504	0.0126843900517948	0.989879592400256	0.998599413594521
PPP3CB	724.589267943017	-0.0279310646565658	0.173704474093836	-0.160796460783603	0.872253712850029	0.981169149228311
PPP3CC	175.022566331652	0.120847878206579	0.313723010535815	0.385205656417042	0.700085052893483	0.943233648667535
LIF	93.3414345336091	1.22426938426618	0.85621797684808	1.42985713611501	0.152758026497218	0.658646452348475
GPATCH8	628.640179941337	-0.17911466415003	0.234834109884636	-0.762728481982541	0.445625340771109	0.865727791763579
RPL18	6449.50614875612	0.187441575638665	0.203428878560864	0.921410848669574	0.356835966886852	0.824784214400551
ADRA2C	410.754850263498	-0.206263728395784	0.2411120306073	-0.855468422194686	0.392291878814198	0.843710976970431
TEX22	34.4597790473087	0.226013459289252	0.503510737412143	0.448875152992519	0.653521721064585	0.93230825337093
FAM45BP	51.9583574408968	0.435811413763888	0.34380667991832	1.26760601006189	0.204938684593498	0.716097787058053
SYT8	20.5485239165973	2.50293804891086	1.00329011576039	2.49473009809719	0.0126052969823642	0.231582940497872
MTCH2	2393.22557149611	0.102356275879637	0.139259927148881	0.735001647460359	0.46233849078531	0.871982450718419
MTCH1	2962.74653699978	0.130601140184768	0.198380193278962	0.65833759926384	0.510321222755031	0.887236698492488
SYT1	302.677601384176	-1.02220876558881	0.420577213367867	-2.43049012903777	0.0150784167737834	0.254364453982992
SYT7	543.045768924574	-0.165786891773846	0.318392057085613	-0.520700463734458	0.602575451302797	0.916962402267492
TIAL1	1744.0081182439	0.15146749985915	0.125974077456969	1.202370383787	0.229220058402674	0.737190767696565
FUBP3	2319.15799728495	-0.148623281038568	0.150110032798	-0.990095587005618	0.322127400148608	0.803882628258915
FUBP1	2770.35976353967	0.0722279607626497	0.156959628894124	0.460169033728862	0.645394896089864	0.927594340019063
CTBP1-AS2	291.992180970627	-0.225837205734944	0.218404109367832	-1.0340336836547	0.301120416610421	0.787919993608228
SAP30	467.791860291732	1.46205698808057	0.352708397837146	4.14522874149326	3.39474657660322e-05	0.00370557379857584
C1orf53	51.263518776564	-0.162738629139654	0.465339863131141	-0.34971994027039	0.726548887367532	0.948898978720752
C1orf52	312.062223498213	0.0562974623285465	0.239494968519666	0.235067411547411	0.814156411868328	0.968681951690464
C1orf50	110.460478823605	0.480324740700443	0.428087110232372	1.12202570275876	0.261851511659818	0.75964719321395
C1orf56	223.740130876566	-0.00232139308882286	0.255816063125059	-0.00907446178502095	0.992759726412028	0.998769920157366
MARC1	328.943054927316	0.170167145877464	0.371949863984038	0.457500223430022	0.647311541732502	0.928556688925196
MARC2	94.3024706564095	0.524994207977479	0.511240111098633	1.02690339936217	0.304465953471353	0.789570066368807
SMPD4	1627.12750528279	0.155170249933625	0.217739333876607	0.712642255172693	0.47606715727001	0.876130479759082
SMPD1	246.813166665428	0.229581990977883	0.393425200794255	0.583546733951964	0.559525306075612	0.904315951730178
SMPD2	262.055761378792	0.484036869470711	0.24243757680696	1.99654226809948	0.0458749297264132	0.432903229312332
BRIP1	5918.76580577872	0.0130418007940044	0.258548346479473	0.0504424065038058	0.959769843875974	0.994408502860832
TTC28	80.9188210467309	-0.412598774516956	0.330129702252883	-1.24980809573112	0.211369658020419	0.722623238660894
TTC26	198.787117476876	-0.0349321052098048	0.206728793610877	-0.168975519083022	0.865815897426663	0.978845111465636
